transaction_id,date,category,amount,region,department,approved,is_anomaly,year,month,quarter,month_name,weekday,is_weekend
TXN-00545,2024-10-24,Investment,-87228.66,North,Operations,True,False,2024,10,4,Oct,Thursday,False
TXN-00546,2023-07-09,Revenue,21142.2,North,Marketing,True,False,2023,7,3,Jul,Sunday,True
TXN-00547,2023-02-06,Refund,-3634.08,North,Marketing,True,False,2023,2,1,Feb,Monday,False
TXN-00548,2024-01-04,Revenue,48085.16,South,R&D,True,False,2024,1,1,Jan,Thursday,False
TXN-00549,2024-11-25,Revenue,49901.94,South,Operations,True,False,2024,11,4,Nov,Monday,False
TXN-00550,2024-06-08,Investment,-21295.42,East,HR,True,False,2024,6,2,Jun,Saturday,True
TXN-00552,2023-08-05,Investment,-20756.26,East,R&D,True,False,2023,8,3,Aug,Saturday,True
TXN-00553,2023-09-30,Investment,691433.76,West,HR,True,True,2023,9,3,Sep,Saturday,True
TXN-00554,2023-03-03,Refund,-1232.28,East,HR,True,False,2023,3,1,Mar,Friday,False
TXN-00555,2024-08-18,Investment,-27218.99,Central,Marketing,True,False,2024,8,3,Aug,Sunday,True
TXN-00556,2024-12-29,Refund,-1993.34,South,Operations,True,False,2024,12,4,Dec,Sunday,True
TXN-00557,2023-12-08,Revenue,26943.25,South,HR,True,False,2023,12,4,Dec,Friday,False
TXN-00558,2024-02-01,Revenue,23339.44,North,R&D,True,False,2024,2,1,Feb,Thursday,False
TXN-00559,2024-11-29,Expenses,-130989.67,North,Marketing,True,True,2024,11,4,Nov,Friday,False
TXN-00560,2023-01-19,Revenue,9994.91,West,HR,False,False,2023,1,1,Jan,Thursday,False
TXN-00561,2023-06-26,Refund,-356.33,West,Operations,True,False,2023,6,2,Jun,Monday,False
TXN-00562,2024-09-03,Revenue,47980.18,Central,Marketing,True,False,2024,9,3,Sep,Tuesday,False
TXN-00563,2024-01-31,Expenses,-14158.47,North,Operations,False,False,2024,1,1,Jan,Wednesday,False
TXN-00564,2024-03-20,Revenue,27528.09,North,Operations,True,False,2024,3,1,Mar,Wednesday,False
TXN-00565,2023-08-21,Refund,-1535.28,West,Operations,False,False,2023,8,3,Aug,Monday,False
TXN-00566,2023-03-17,Revenue,8280.58,West,Marketing,True,False,2023,3,1,Mar,Friday,False
TXN-00567,2023-09-22,Expenses,-14241.84,West,HR,True,False,2023,9,3,Sep,Friday,False
TXN-00568,2024-03-30,Revenue,17645.2,South,Sales,True,False,2024,3,1,Mar,Saturday,True
TXN-00570,2024-01-19,Expenses,-2330.84,East,Marketing,True,False,2024,1,1,Jan,Friday,False
TXN-00571,2024-07-17,Revenue,26439.66,North,Sales,False,False,2024,7,3,Jul,Wednesday,False
TXN-00572,2024-05-20,Revenue,33821.42,South,Sales,True,False,2024,5,2,May,Monday,False
TXN-00573,2024-01-02,Transfer,2069.86,West,Sales,True,False,2024,1,1,Jan,Tuesday,False
TXN-00574,2023-05-24,Expenses,-7367.56,North,R&D,True,False,2023,5,2,May,Wednesday,False
TXN-00575,2023-03-10,Revenue,44989.66,South,Marketing,True,False,2023,3,1,Mar,Friday,False
TXN-00576,2023-04-09,Expenses,-11237.68,Central,R&D,True,False,2023,4,2,Apr,Sunday,True
TXN-00577,2024-01-31,Expenses,-7816.71,South,Sales,False,False,2024,1,1,Jan,Wednesday,False
TXN-00578,2023-01-25,Revenue,35717.77,North,R&D,True,False,2023,1,1,Jan,Wednesday,False
TXN-00579,2024-04-13,Revenue,37127.87,East,R&D,True,False,2024,4,2,Apr,Saturday,True
TXN-00580,2024-04-28,Refund,-1060.6,West,Marketing,True,False,2024,4,2,Apr,Sunday,True
TXN-00581,2024-07-18,Expenses,-9856.69,Central,Operations,True,False,2024,7,3,Jul,Thursday,False
TXN-00582,2023-05-31,Revenue,39890.58,South,R&D,True,False,2023,5,2,May,Wednesday,False
TXN-00583,2023-05-24,Revenue,27351.29,North,R&D,True,False,2023,5,2,May,Wednesday,False
TXN-00584,2024-07-22,Revenue,77155.96,North,Sales,True,False,2024,7,3,Jul,Monday,False
TXN-00585,2023-02-08,Expenses,-18940.53,West,Sales,True,False,2023,2,1,Feb,Wednesday,False
TXN-00586,2023-04-19,Investment,-69829.25,North,Sales,True,False,2023,4,2,Apr,Wednesday,False
TXN-00587,2024-11-23,Revenue,28000.81,North,HR,True,False,2024,11,4,Nov,Saturday,True
TXN-00588,2023-02-11,Revenue,121993.41,West,R&D,True,True,2023,2,1,Feb,Saturday,True
TXN-00589,2023-07-05,Investment,-94044.49,Central,Sales,True,False,2023,7,3,Jul,Wednesday,False
TXN-00590,2024-02-02,Refund,-4981.28,East,Marketing,True,False,2024,2,1,Feb,Friday,False
TXN-00591,2023-08-11,Revenue,-306725.44,East,HR,True,True,2023,8,3,Aug,Friday,False
TXN-00592,2024-09-25,Revenue,9585.16,South,Operations,True,False,2024,9,3,Sep,Wednesday,False
TXN-00593,2023-05-13,Expenses,-14727.33,Central,R&D,True,False,2023,5,2,May,Saturday,True
TXN-00594,2023-06-12,Refund,-3464.6,South,R&D,True,False,2023,6,2,Jun,Monday,False
TXN-00595,2023-08-03,Refund,-629.83,East,Marketing,False,False,2023,8,3,Aug,Thursday,False
TXN-00596,2023-08-23,Expenses,-2256.11,West,Operations,True,False,2023,8,3,Aug,Wednesday,False
TXN-00597,2024-10-19,Expenses,-1200.47,North,Operations,True,False,2024,10,4,Oct,Saturday,True
TXN-00598,2024-08-10,Revenue,35915.87,East,HR,True,False,2024,8,3,Aug,Saturday,True
TXN-00599,2023-01-09,Expenses,-12440.85,Central,R&D,True,False,2023,1,1,Jan,Monday,False
TXN-00600,2023-03-15,Expenses,-6274.79,East,Sales,True,False,2023,3,1,Mar,Wednesday,False
TXN-00601,2024-05-06,Revenue,12512.89,Central,Marketing,True,False,2024,5,2,May,Monday,False
TXN-00602,2023-09-10,Investment,-36693.39,Central,Marketing,True,False,2023,9,3,Sep,Sunday,True
TXN-00603,2023-08-18,Transfer,5220.76,Central,Marketing,True,False,2023,8,3,Aug,Friday,False
TXN-00604,2024-06-02,Transfer,4050.81,South,Marketing,True,False,2024,6,2,Jun,Sunday,True
TXN-00605,2023-06-23,Revenue,9741.42,West,Sales,True,False,2023,6,2,Jun,Friday,False
TXN-00606,2024-10-14,Refund,-1843.67,East,Sales,True,False,2024,10,4,Oct,Monday,False
TXN-00607,2023-06-17,Revenue,21202.27,West,HR,False,False,2023,6,2,Jun,Saturday,True
TXN-00608,2023-06-19,Transfer,8.02,North,R&D,True,False,2023,6,2,Jun,Monday,False
TXN-00609,2024-01-28,Expenses,-11074.86,East,Sales,True,False,2024,1,1,Jan,Sunday,True
TXN-00610,2024-09-25,Revenue,21591.82,West,HR,True,False,2024,9,3,Sep,Wednesday,False
TXN-00611,2023-07-13,Expenses,-18979.08,West,Operations,True,False,2023,7,3,Jul,Thursday,False
TXN-00612,2024-05-31,Refund,-2959.13,North,R&D,True,False,2024,5,2,May,Friday,False
TXN-00613,2023-01-29,Refund,-833.29,Central,Sales,True,False,2023,1,1,Jan,Sunday,True
TXN-00614,2023-06-14,Revenue,34580.91,East,Operations,True,False,2023,6,2,Jun,Wednesday,False
TXN-00615,2024-02-26,Expenses,-2836.94,East,HR,True,False,2024,2,1,Feb,Monday,False
TXN-00616,2023-12-05,Revenue,35501.59,North,Sales,True,False,2023,12,4,Dec,Tuesday,False
TXN-00617,2024-10-09,Expenses,-14241.62,Central,Sales,True,False,2024,10,4,Oct,Wednesday,False
TXN-00618,2024-05-10,Revenue,34323.79,East,Operations,True,False,2024,5,2,May,Friday,False
TXN-00619,2023-12-31,Investment,-70015.4,East,Sales,True,False,2023,12,4,Dec,Sunday,True
TXN-00620,2023-12-08,Expenses,-12294.95,East,Marketing,True,False,2023,12,4,Dec,Friday,False
TXN-00621,2024-05-14,Investment,-81074.55,Central,Sales,True,False,2024,5,2,May,Tuesday,False
TXN-00622,2024-10-18,Transfer,-4251.81,North,R&D,True,False,2024,10,4,Oct,Friday,False
TXN-00623,2024-05-25,Expenses,-18867.21,East,Operations,True,False,2024,5,2,May,Saturday,True
TXN-00624,2023-11-23,Revenue,28213.79,West,R&D,True,False,2023,11,4,Nov,Thursday,False
TXN-00625,2023-08-05,Revenue,42596.61,Central,HR,True,False,2023,8,3,Aug,Saturday,True
TXN-00626,2023-10-28,Revenue,22059.23,South,R&D,True,False,2023,10,4,Oct,Saturday,True
TXN-00627,2023-05-12,Revenue,5869.74,North,Marketing,True,False,2023,5,2,May,Friday,False
TXN-00628,2023-03-11,Revenue,23613.92,West,Marketing,True,False,2023,3,1,Mar,Saturday,True
TXN-00629,2023-09-09,Expenses,-12116.35,East,R&D,True,False,2023,9,3,Sep,Saturday,True
TXN-00630,2024-02-19,Expenses,-8394.93,South,HR,True,False,2024,2,1,Feb,Monday,False
TXN-00631,2024-03-20,Revenue,25884.28,North,Sales,True,False,2024,3,1,Mar,Wednesday,False
TXN-00632,2023-07-01,Transfer,380.65,Central,Marketing,True,False,2023,7,3,Jul,Saturday,True
TXN-00633,2023-06-16,Investment,-70372.93,South,R&D,True,False,2023,6,2,Jun,Friday,False
TXN-00634,2023-04-01,Refund,-1212.68,South,R&D,True,False,2023,4,2,Apr,Saturday,True
TXN-00635,2024-12-14,Expenses,-967.73,West,R&D,True,False,2024,12,4,Dec,Saturday,True
TXN-00636,2024-06-14,Revenue,5762.64,North,Sales,True,False,2024,6,2,Jun,Friday,False
TXN-00637,2023-02-08,Refund,-1044.94,West,Operations,False,False,2023,2,1,Feb,Wednesday,False
TXN-00638,2023-05-06,Revenue,16951.23,West,HR,True,False,2023,5,2,May,Saturday,True
TXN-00639,2024-03-26,Revenue,18198.89,East,Operations,True,False,2024,3,1,Mar,Tuesday,False
TXN-00640,2023-06-22,Refund,-2461.99,Central,HR,True,False,2023,6,2,Jun,Thursday,False
TXN-00641,2024-10-14,Revenue,21728.27,South,HR,True,False,2024,10,4,Oct,Monday,False
TXN-00642,2023-08-08,Revenue,18491.02,North,R&D,False,False,2023,8,3,Aug,Tuesday,False
TXN-00643,2024-09-29,Expenses,-1003.21,Central,Marketing,True,False,2024,9,3,Sep,Sunday,True
TXN-00644,2023-02-27,Refund,-4884.38,Central,R&D,True,False,2023,2,1,Feb,Monday,False
TXN-00645,2024-10-21,Transfer,5663.97,North,Sales,True,False,2024,10,4,Oct,Monday,False
TXN-00646,2024-04-20,Refund,-2755.82,Central,HR,True,False,2024,4,2,Apr,Saturday,True
TXN-00647,2024-03-31,Expenses,-14093.14,East,Marketing,True,False,2024,3,1,Mar,Sunday,True
TXN-00648,2023-12-27,Revenue,15270.59,Central,HR,False,False,2023,12,4,Dec,Wednesday,False
TXN-00649,2023-01-01,Revenue,26783.47,East,HR,True,False,2023,1,1,Jan,Sunday,True
TXN-00650,2024-01-22,Investment,-54988.07,South,R&D,True,False,2024,1,1,Jan,Monday,False
TXN-00651,2023-12-14,Revenue,48100.54,South,Marketing,True,False,2023,12,4,Dec,Thursday,False
TXN-00652,2023-07-09,Transfer,5703.79,West,Marketing,True,False,2023,7,3,Jul,Sunday,True
TXN-00653,2024-05-19,Transfer,889.65,East,HR,True,False,2024,5,2,May,Sunday,True
TXN-00654,2023-07-10,Transfer,-8487.9,South,Marketing,True,False,2023,7,3,Jul,Monday,False
TXN-00655,2024-05-22,Expenses,-15605.07,Central,Marketing,True,False,2024,5,2,May,Wednesday,False
TXN-00656,2024-01-04,Revenue,11336.13,North,R&D,True,False,2024,1,1,Jan,Thursday,False
TXN-00657,2024-02-13,Expenses,-4764.22,North,Operations,True,False,2024,2,1,Feb,Tuesday,False
TXN-00658,2023-04-27,Expenses,-17134.23,East,Sales,True,False,2023,4,2,Apr,Thursday,False
TXN-00659,2023-05-14,Refund,-1883.82,West,Operations,True,False,2023,5,2,May,Sunday,True
TXN-00660,2023-02-27,Expenses,-6854.46,Central,Marketing,True,False,2023,2,1,Feb,Monday,False
TXN-00661,2024-07-09,Revenue,20533.65,East,HR,True,False,2024,7,3,Jul,Tuesday,False
TXN-00662,2024-11-15,Transfer,-4189.91,North,Sales,True,False,2024,11,4,Nov,Friday,False
TXN-00663,2024-11-02,Expenses,-2642.25,East,Sales,True,False,2024,11,4,Nov,Saturday,True
TXN-00664,2023-06-22,Investment,-94090.69,Central,HR,True,False,2023,6,2,Jun,Thursday,False
TXN-00665,2023-05-29,Revenue,5352.87,South,Sales,True,False,2023,5,2,May,Monday,False
TXN-00666,2023-03-21,Expenses,-11270.37,Central,HR,True,False,2023,3,1,Mar,Tuesday,False
TXN-00667,2023-08-01,Revenue,48107.04,South,Sales,True,False,2023,8,3,Aug,Tuesday,False
TXN-00668,2023-07-22,Expenses,-15283.08,South,Operations,True,False,2023,7,3,Jul,Saturday,True
TXN-00669,2023-08-17,Expenses,-6747.4,South,Sales,True,False,2023,8,3,Aug,Thursday,False
TXN-00670,2024-11-06,Revenue,17361.67,East,R&D,True,False,2024,11,4,Nov,Wednesday,False
TXN-00671,2023-08-15,Refund,-2747.64,North,HR,True,False,2023,8,3,Aug,Tuesday,False
TXN-00672,2024-10-20,Expenses,-11560.09,East,Sales,True,False,2024,10,4,Oct,Sunday,True
TXN-00673,2024-06-15,Revenue,12458.74,North,HR,True,False,2024,6,2,Jun,Saturday,True
TXN-00674,2024-03-16,Expenses,-15920.88,Central,R&D,True,False,2024,3,1,Mar,Saturday,True
TXN-00675,2024-02-06,Revenue,42964.23,West,Sales,False,False,2024,2,1,Feb,Tuesday,False
TXN-00676,2023-02-16,Transfer,5862.86,Central,Sales,True,False,2023,2,1,Feb,Thursday,False
TXN-00678,2023-11-01,Transfer,-6061.49,East,R&D,False,False,2023,11,4,Nov,Wednesday,False
TXN-00679,2024-06-09,Transfer,9896.39,North,R&D,True,False,2024,6,2,Jun,Sunday,True
TXN-00680,2023-05-23,Investment,-6791.35,East,HR,True,False,2023,5,2,May,Tuesday,False
TXN-00681,2024-02-19,Expenses,-14938.94,South,R&D,False,False,2024,2,1,Feb,Monday,False
TXN-00682,2024-05-27,Expenses,-8425.56,East,HR,True,False,2024,5,2,May,Monday,False
TXN-00683,2024-01-08,Revenue,33005.45,North,Operations,True,False,2024,1,1,Jan,Monday,False
TXN-00684,2024-07-19,Transfer,-6197.85,North,Sales,True,False,2024,7,3,Jul,Friday,False
TXN-00685,2023-09-16,Refund,-551.3,South,Sales,True,False,2023,9,3,Sep,Saturday,True
TXN-00686,2024-10-17,Transfer,9202.71,North,Marketing,True,False,2024,10,4,Oct,Thursday,False
TXN-00687,2024-04-15,Expenses,-942.5,West,Operations,False,False,2024,4,2,Apr,Monday,False
TXN-00688,2023-01-12,Refund,-4207.81,Central,R&D,True,False,2023,1,1,Jan,Thursday,False
TXN-00689,2023-11-26,Expenses,-5992.54,East,R&D,True,False,2023,11,4,Nov,Sunday,True
TXN-00690,2023-12-24,Revenue,33827.68,West,Operations,True,False,2023,12,4,Dec,Sunday,True
TXN-00691,2024-02-12,Investment,-84543.52,East,R&D,True,False,2024,2,1,Feb,Monday,False
TXN-00692,2024-10-29,Expenses,-4953.28,West,Marketing,True,False,2024,10,4,Oct,Tuesday,False
TXN-00693,2024-01-08,Expenses,-19763.99,East,HR,True,False,2024,1,1,Jan,Monday,False
TXN-00694,2023-01-08,Revenue,21066.32,South,Sales,True,False,2023,1,1,Jan,Sunday,True
TXN-00695,2023-05-02,Transfer,-5426.46,North,Operations,True,False,2023,5,2,May,Tuesday,False
TXN-00696,2023-12-14,Expenses,-15669.52,North,Sales,True,False,2023,12,4,Dec,Thursday,False
TXN-00697,2024-11-06,Revenue,43161.89,South,HR,True,False,2024,11,4,Nov,Wednesday,False
TXN-00698,2023-03-31,Investment,-90937.07,West,Operations,True,False,2023,3,1,Mar,Friday,False
TXN-00699,2024-10-09,Expenses,-19431.19,Central,HR,True,False,2024,10,4,Oct,Wednesday,False
TXN-00700,2024-11-28,Expenses,-7082.54,West,R&D,True,False,2024,11,4,Nov,Thursday,False
TXN-00701,2023-11-12,Revenue,17999.82,North,R&D,True,False,2023,11,4,Nov,Sunday,True
TXN-00702,2023-06-27,Expenses,-2069.15,Central,R&D,True,False,2023,6,2,Jun,Tuesday,False
TXN-00703,2024-06-23,Transfer,-9101.77,East,HR,True,False,2024,6,2,Jun,Sunday,True
TXN-00704,2023-02-10,Refund,-3178.55,Central,HR,True,False,2023,2,1,Feb,Friday,False
TXN-00705,2024-12-04,Expenses,-5291.83,West,HR,True,False,2024,12,4,Dec,Wednesday,False
TXN-00706,2024-05-16,Transfer,9018.57,South,Sales,True,False,2024,5,2,May,Thursday,False
TXN-00707,2023-05-25,Expenses,-13036.14,East,HR,True,False,2023,5,2,May,Thursday,False
TXN-00708,2023-07-20,Refund,-3770.09,West,R&D,True,False,2023,7,3,Jul,Thursday,False
TXN-00709,2024-12-24,Expenses,-13007.72,East,Marketing,True,False,2024,12,4,Dec,Tuesday,False
TXN-00710,2024-04-05,Investment,-77162.1,Central,HR,True,False,2024,4,2,Apr,Friday,False
TXN-00711,2024-07-11,Revenue,46320.76,North,Marketing,True,False,2024,7,3,Jul,Thursday,False
TXN-00712,2024-06-30,Revenue,27768.11,West,R&D,True,False,2024,6,2,Jun,Sunday,True
TXN-00713,2023-09-10,Revenue,6751.85,South,HR,True,False,2023,9,3,Sep,Sunday,True
TXN-00714,2024-01-25,Revenue,12884.98,Central,Sales,True,False,2024,1,1,Jan,Thursday,False
TXN-00715,2024-08-16,Transfer,-4350.43,West,Sales,True,False,2024,8,3,Aug,Friday,False
TXN-00716,2023-09-13,Transfer,1632.45,South,Marketing,True,False,2023,9,3,Sep,Wednesday,False
TXN-00717,2024-12-09,Expenses,-8688.27,West,Sales,True,False,2024,12,4,Dec,Monday,False
TXN-00718,2024-03-25,Expenses,-5203.86,Central,Sales,True,False,2024,3,1,Mar,Monday,False
TXN-00719,2023-01-10,Revenue,20887.27,West,Sales,False,False,2023,1,1,Jan,Tuesday,False
TXN-00720,2023-08-30,Transfer,8929.13,East,R&D,False,False,2023,8,3,Aug,Wednesday,False
TXN-00721,2023-09-08,Transfer,-1611.04,Central,Sales,True,False,2023,9,3,Sep,Friday,False
TXN-00722,2023-01-05,Refund,-2665.95,West,Operations,True,False,2023,1,1,Jan,Thursday,False
TXN-00723,2023-04-29,Expenses,-16008.74,North,HR,True,False,2023,4,2,Apr,Saturday,True
TXN-00724,2024-01-09,Expenses,-16370.35,West,Sales,True,False,2024,1,1,Jan,Tuesday,False
TXN-00725,2023-03-06,Revenue,43476.36,East,Sales,True,False,2023,3,1,Mar,Monday,False
TXN-00726,2023-05-26,Revenue,8202.12,South,Sales,False,False,2023,5,2,May,Friday,False
TXN-00727,2023-08-12,Revenue,47335.3,South,Operations,True,False,2023,8,3,Aug,Saturday,True
TXN-00728,2023-08-27,Expenses,-12016.46,South,Sales,False,False,2023,8,3,Aug,Sunday,True
TXN-00729,2023-06-26,Refund,-904.45,North,Sales,True,False,2023,6,2,Jun,Monday,False
TXN-00730,2023-10-09,Revenue,36212.81,East,HR,True,False,2023,10,4,Oct,Monday,False
TXN-00731,2023-03-04,Refund,-1792.21,Central,Operations,True,False,2023,3,1,Mar,Saturday,True
TXN-00732,2023-08-05,Revenue,44414.74,South,Operations,True,False,2023,8,3,Aug,Saturday,True
TXN-00733,2024-11-19,Expenses,-14491.79,East,Sales,True,False,2024,11,4,Nov,Tuesday,False
TXN-00735,2024-09-01,Revenue,39449.6,North,Marketing,True,False,2024,9,3,Sep,Sunday,True
TXN-00736,2023-04-15,Revenue,23745.46,East,Operations,True,False,2023,4,2,Apr,Saturday,True
TXN-00737,2023-04-09,Expenses,-18934.63,East,Operations,True,False,2023,4,2,Apr,Sunday,True
TXN-00738,2024-05-25,Transfer,-5477.49,Central,Operations,True,False,2024,5,2,May,Saturday,True
TXN-00739,2024-01-20,Revenue,18677.41,East,R&D,True,False,2024,1,1,Jan,Saturday,True
TXN-00740,2024-02-09,Revenue,5066.32,Central,R&D,True,False,2024,2,1,Feb,Friday,False
TXN-00741,2024-06-01,Investment,-8149.68,North,R&D,True,False,2024,6,2,Jun,Saturday,True
TXN-00742,2024-04-20,Revenue,34837.12,North,Operations,True,False,2024,4,2,Apr,Saturday,True
TXN-00743,2024-12-09,Investment,-19399.59,West,Marketing,True,False,2024,12,4,Dec,Monday,False
TXN-00744,2024-10-06,Expenses,-14092.85,Central,Operations,True,False,2024,10,4,Oct,Sunday,True
TXN-00745,2024-03-12,Revenue,37067.96,Central,Sales,True,False,2024,3,1,Mar,Tuesday,False
TXN-00746,2023-01-23,Refund,-4110.09,South,Marketing,True,False,2023,1,1,Jan,Monday,False
TXN-00747,2024-07-18,Expenses,-2412.17,South,R&D,True,False,2024,7,3,Jul,Thursday,False
TXN-00748,2024-11-07,Refund,-174.19,West,HR,True,False,2024,11,4,Nov,Thursday,False
TXN-00749,2024-12-14,Refund,-3073.34,North,Marketing,True,False,2024,12,4,Dec,Saturday,True
TXN-00750,2024-04-02,Expenses,-7110.22,South,R&D,True,False,2024,4,2,Apr,Tuesday,False
TXN-00751,2023-03-24,Revenue,29502.36,East,Marketing,True,False,2023,3,1,Mar,Friday,False
TXN-00752,2023-05-25,Investment,-84104.48,North,Marketing,True,False,2023,5,2,May,Thursday,False
TXN-00753,2023-03-26,Refund,-2139.51,East,Operations,True,False,2023,3,1,Mar,Sunday,True
TXN-00754,2023-03-19,Transfer,-9151.55,Central,Sales,True,False,2023,3,1,Mar,Sunday,True
TXN-00755,2024-04-01,Revenue,32069.92,North,HR,True,False,2024,4,2,Apr,Monday,False
TXN-00756,2023-01-01,Revenue,37149.09,West,R&D,True,False,2023,1,1,Jan,Sunday,True
TXN-00757,2023-02-20,Refund,-4497.67,Central,Marketing,True,False,2023,2,1,Feb,Monday,False
TXN-00758,2024-11-15,Expenses,-10076.63,Central,HR,True,False,2024,11,4,Nov,Friday,False
TXN-00759,2024-12-17,Expenses,-1807.97,East,Marketing,True,False,2024,12,4,Dec,Tuesday,False
TXN-00760,2024-03-21,Refund,-1583.67,Central,Sales,True,False,2024,3,1,Mar,Thursday,False
TXN-00761,2024-03-24,Investment,-56136.97,South,HR,False,False,2024,3,1,Mar,Sunday,True
TXN-00762,2024-05-02,Transfer,27243.37,North,R&D,True,False,2024,5,2,May,Thursday,False
TXN-00763,2023-02-03,Investment,-18139.36,South,Marketing,True,False,2023,2,1,Feb,Friday,False
TXN-00764,2023-12-14,Revenue,41318.19,East,Sales,True,False,2023,12,4,Dec,Thursday,False
TXN-00765,2023-04-05,Revenue,20540.39,East,HR,True,False,2023,4,2,Apr,Wednesday,False
TXN-00766,2023-03-13,Revenue,-392269.2,North,Marketing,True,True,2023,3,1,Mar,Monday,False
TXN-00767,2024-07-04,Transfer,4023.4,Central,Marketing,True,False,2024,7,3,Jul,Thursday,False
TXN-00768,2023-06-03,Investment,-46603.08,West,R&D,True,False,2023,6,2,Jun,Saturday,True
TXN-00769,2023-09-07,Transfer,-74.82,East,Sales,True,False,2023,9,3,Sep,Thursday,False
TXN-00770,2024-11-04,Expenses,-16820.81,North,Operations,True,False,2024,11,4,Nov,Monday,False
TXN-00771,2024-03-13,Refund,-1401.22,West,Marketing,True,False,2024,3,1,Mar,Wednesday,False
TXN-00772,2023-04-28,Expenses,-19508.73,Central,HR,True,False,2023,4,2,Apr,Friday,False
TXN-00773,2023-11-02,Refund,-4944.05,East,R&D,False,False,2023,11,4,Nov,Thursday,False
TXN-00774,2023-09-25,Investment,-7825.57,North,R&D,True,False,2023,9,3,Sep,Monday,False
TXN-00775,2023-02-23,Expenses,-15418.02,North,Marketing,True,False,2023,2,1,Feb,Thursday,False
TXN-00776,2023-08-24,Investment,-22372.83,North,Marketing,True,False,2023,8,3,Aug,Thursday,False
TXN-00777,2024-01-24,Expenses,-1142.81,East,Marketing,True,False,2024,1,1,Jan,Wednesday,False
TXN-00778,2024-02-05,Revenue,194010.6,West,Operations,True,True,2024,2,1,Feb,Monday,False
TXN-00779,2024-09-15,Investment,-18049.16,North,Marketing,True,False,2024,9,3,Sep,Sunday,True
TXN-00780,2023-10-30,Revenue,41000.16,Central,Sales,True,False,2023,10,4,Oct,Monday,False
TXN-00781,2023-07-26,Expenses,-12267.2,North,HR,True,False,2023,7,3,Jul,Wednesday,False
TXN-00782,2023-08-17,Revenue,43938.31,West,Marketing,True,False,2023,8,3,Aug,Thursday,False
TXN-00783,2024-07-31,Revenue,132583.15,East,Operations,True,True,2024,7,3,Jul,Wednesday,False
TXN-00785,2024-03-10,Investment,-24315.27,North,R&D,True,False,2024,3,1,Mar,Sunday,True
TXN-00786,2023-04-13,Revenue,33119.33,Central,Marketing,True,False,2023,4,2,Apr,Thursday,False
TXN-00787,2024-02-26,Expenses,-3759.81,Central,HR,True,False,2024,2,1,Feb,Monday,False
TXN-00788,2024-12-04,Transfer,-9756.86,North,R&D,False,False,2024,12,4,Dec,Wednesday,False
TXN-00789,2023-11-02,Investment,-95075.6,North,Operations,True,False,2023,11,4,Nov,Thursday,False
TXN-00790,2023-04-08,Expenses,-14391.16,Central,Sales,True,False,2023,4,2,Apr,Saturday,True
TXN-00791,2023-12-01,Revenue,20883.13,West,Marketing,False,False,2023,12,4,Dec,Friday,False
TXN-00792,2024-03-10,Expenses,-13486.03,South,Sales,True,False,2024,3,1,Mar,Sunday,True
TXN-00793,2024-03-22,Investment,-61569.9,South,Operations,True,False,2024,3,1,Mar,Friday,False
TXN-00794,2023-11-04,Revenue,40269.19,North,HR,True,False,2023,11,4,Nov,Saturday,True
TXN-00795,2023-09-06,Revenue,24474.51,Central,HR,True,False,2023,9,3,Sep,Wednesday,False
TXN-00796,2023-06-15,Investment,-68416.67,East,Operations,True,False,2023,6,2,Jun,Thursday,False
TXN-00797,2024-04-25,Revenue,21826.45,East,Operations,True,False,2024,4,2,Apr,Thursday,False
TXN-00798,2023-12-01,Transfer,2834.69,South,Marketing,True,False,2023,12,4,Dec,Friday,False
TXN-00799,2024-06-25,Investment,-39933.2,West,R&D,True,False,2024,6,2,Jun,Tuesday,False
TXN-00800,2023-04-16,Revenue,23825.02,South,Sales,True,False,2023,4,2,Apr,Sunday,True
TXN-00801,2024-07-16,Refund,-4503.27,North,Sales,True,False,2024,7,3,Jul,Tuesday,False
TXN-00802,2023-03-22,Revenue,17434.36,West,HR,True,False,2023,3,1,Mar,Wednesday,False
TXN-00803,2023-05-13,Expenses,-882.81,East,HR,True,False,2023,5,2,May,Saturday,True
TXN-00804,2023-05-18,Revenue,28341.54,Central,Marketing,True,False,2023,5,2,May,Thursday,False
TXN-00805,2023-07-03,Revenue,48680.44,Central,Operations,True,False,2023,7,3,Jul,Monday,False
TXN-00806,2024-02-05,Revenue,23162.05,North,Sales,True,False,2024,2,1,Feb,Monday,False
TXN-00807,2023-11-26,Investment,-33067.33,South,Marketing,False,False,2023,11,4,Nov,Sunday,True
TXN-00808,2024-05-22,Expenses,-13242.78,North,HR,True,False,2024,5,2,May,Wednesday,False
TXN-00809,2023-03-10,Expenses,-14846.61,Central,HR,True,False,2023,3,1,Mar,Friday,False
TXN-00810,2024-06-29,Revenue,26736.79,East,Sales,True,False,2024,6,2,Jun,Saturday,True
TXN-00811,2023-02-22,Revenue,17935.77,Central,HR,True,False,2023,2,1,Feb,Wednesday,False
TXN-00812,2024-03-25,Investment,-7988.95,West,HR,True,False,2024,3,1,Mar,Monday,False
TXN-00813,2023-07-24,Expenses,-18498.9,Central,R&D,True,False,2023,7,3,Jul,Monday,False
TXN-00814,2023-05-06,Revenue,47814.04,Central,Operations,True,False,2023,5,2,May,Saturday,True
TXN-00815,2023-02-12,Revenue,9143.01,West,HR,True,False,2023,2,1,Feb,Sunday,True
TXN-00816,2023-04-21,Expenses,-54871.95,South,R&D,True,True,2023,4,2,Apr,Friday,False
